GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
0500000US19021,19021,"buena vista county, iowa",0.4282,0.0234
0500000US19023,19023,"butler county, iowa",0.4015,0.033
0500000US19025,19025,"calhoun county, iowa",0.4511,0.0198
0500000US19027,19027,"carroll county, iowa",0.4263,0.0187
0500000US19029,19029,"cass county, iowa",0.4257,0.0238
0500000US19031,19031,"cedar county, iowa",0.3647,0.0169
0500000US19033,19033,"cerro gordo county, iowa",0.4442,0.0228
0500000US19035,19035,"cherokee county, iowa",0.4275,0.0255
0500000US19037,19037,"chickasaw county, iowa",0.4117,0.0272
0500000US19039,19039,"clarke county, iowa",0.4584,0.0563
0500000US19041,19041,"clay county, iowa",0.4684,0.063
0500000US19043,19043,"clayton county, iowa",0.4135,0.0212
0500000US19045,19045,"clinton county, iowa",0.4354,0.0144
0500000US19047,19047,"crawford county, iowa",0.4329,0.0299
0500000US19049,19049,"dallas county, iowa",0.4289,0.0125
0500000US19051,19051,"davis county, iowa",0.4558,0.0465
0500000US19053,19053,"decatur county, iowa",0.4379,0.0228
0500000US19055,19055,"delaware county, iowa",0.3824,0.0144
0500000US19057,19057,"des moines county, iowa",0.4367,0.0142
0500000US19059,19059,"dickinson county, iowa",0.4394,0.019
0500000US19061,19061,"dubuque county, iowa",0.4156,0.0112
0500000US19063,19063,"emmet county, iowa",0.4824,0.0438
0500000US19065,19065,"fayette county, iowa",0.4061,0.0159
0500000US19067,19067,"floyd county, iowa",0.4438,0.0298
0500000US19069,19069,"franklin county, iowa",0.435,0.0249
0500000US19071,19071,"fremont county, iowa",0.4415,0.0249
0500000US19073,19073,"greene county, iowa",0.4549,0.0358
0500000US19075,19075,"grundy county, iowa",0.4243,0.0184
0500000US19077,19077,"guthrie county, iowa",0.4411,0.0251
0500000US19079,19079,"hamilton county, iowa",0.4387,0.0402
0500000US19081,19081,"hancock county, iowa",0.3911,0.0189
0500000US19083,19083,"hardin county, iowa",0.4017,0.0157
0500000US19085,19085,"harrison county, iowa",0.3926,0.0151
0500000US19087,19087,"henry county, iowa",0.4245,0.0297
0500000US19089,19089,"howard county, iowa",0.4208,0.0297
0500000US19091,19091,"humboldt county, iowa",0.4176,0.0192
0500000US19093,19093,"ida county, iowa",0.4393,0.0278
0500000US19095,19095,"iowa county, iowa",0.3759,0.0191
0500000US19097,19097,"jackson county, iowa",0.4241,0.0158
0500000US19099,19099,"jasper county, iowa",0.4067,0.0183
0500000US19101,19101,"jefferson county, iowa",0.5057,0.0447
0500000US19103,19103,"johnson county, iowa",0.4837,0.0131
0500000US19105,19105,"jones county, iowa",0.4122,0.0204
0500000US19107,19107,"keokuk county, iowa",0.4011,0.0189
0500000US19109,19109,"kossuth county, iowa",0.4323,0.021
0500000US19111,19111,"lee county, iowa",0.4162,0.0176
0500000US19113,19113,"linn county, iowa",0.4251,0.0077
0500000US19115,19115,"louisa county, iowa",0.406,0.037
0500000US19117,19117,"lucas county, iowa",0.4173,0.024
0500000US19119,19119,"lyon county, iowa",0.407,0.0199
0500000US19121,19121,"madison county, iowa",0.4186,0.0222
0500000US19123,19123,"mahaska county, iowa",0.4392,0.0263
0500000US19125,19125,"marion county, iowa",0.4013,0.0172
0500000US19127,19127,"marshall county, iowa",0.3965,0.0166
0500000US19129,19129,"mills county, iowa",0.3669,0.0179
0500000US19131,19131,"mitchell county, iowa",0.394,0.0175
0500000US19133,19133,"monona county, iowa",0.4301,0.0191
0500000US19135,19135,"monroe county, iowa",0.3929,0.0258
0500000US19137,19137,"montgomery county, iowa",0.4326,0.0177
0500000US19139,19139,"muscatine county, iowa",0.4067,0.0179
0500000US19141,19141,"o'brien county, iowa",0.4774,0.0365
0500000US19143,19143,"osceola county, iowa",0.38,0.0218
0500000US19145,19145,"page county, iowa",0.4197,0.0181
0500000US19147,19147,"palo alto county, iowa",0.4275,0.0264
0500000US19149,19149,"plymouth county, iowa",0.3959,0.0161
0500000US19151,19151,"pocahontas county, iowa",0.4395,0.0248
0500000US19153,19153,"polk county, iowa",0.4392,0.0073
0500000US19155,19155,"pottawattamie county, iowa",0.4328,0.0132
0500000US19157,19157,"poweshiek county, iowa",0.431,0.0237
0500000US19159,19159,"ringgold county, iowa",0.4542,0.0335
0500000US19161,19161,"sac county, iowa",0.4162,0.0182
0500000US19163,19163,"scott county, iowa",0.4505,0.0098
0500000US19165,19165,"shelby county, iowa",0.4338,0.0222
0500000US19167,19167,"sioux county, iowa",0.4035,0.0193
0500000US19169,19169,"story county, iowa",0.4594,0.0103
0500000US19171,19171,"tama county, iowa",0.4119,0.0162
0500000US19173,19173,"taylor county, iowa",0.416,0.0272
0500000US19175,19175,"union county, iowa",0.4166,0.0204
0500000US19177,19177,"van buren county, iowa",0.4011,0.0265
0500000US19179,19179,"wapello county, iowa",0.4297,0.0153
0500000US19181,19181,"warren county, iowa",0.3781,0.0108
0500000US19183,19183,"washington county, iowa",0.3863,0.0233
0500000US19185,19185,"wayne county, iowa",0.4277,0.0178
0500000US19187,19187,"webster county, iowa",0.4518,0.016
0500000US19189,19189,"winnebago county, iowa",0.4093,0.0329
0500000US19191,19191,"winneshiek county, iowa",0.3898,0.0137
0500000US19193,19193,"woodbury county, iowa",0.4358,0.0148
0500000US19195,19195,"worth county, iowa",0.399,0.0189
0500000US19197,19197,"wright county, iowa",0.4556,0.0238
0500000US20001,20001,"allen county, kansas",0.4126,0.021
0500000US20003,20003,"anderson county, kansas",0.4188,0.0268
0500000US20005,20005,"atchison county, kansas",0.4513,0.0414
0500000US20007,20007,"barber county, kansas",0.4369,0.025
0500000US20009,20009,"barton county, kansas",0.4729,0.0386
0500000US20011,20011,"bourbon county, kansas",0.4414,0.0237
0500000US20013,20013,"brown county, kansas",0.4367,0.0236
0500000US20015,20015,"butler county, kansas",0.4134,0.0127
0500000US20017,20017,"chase county, kansas",0.4255,0.0309
0500000US20019,20019,"chautauqua county, kansas",0.4511,0.0423
0500000US20021,20021,"cherokee county, kansas",0.3919,0.0191
0500000US20023,20023,"cheyenne county, kansas",0.3896,0.0233
0500000US20025,20025,"clark county, kansas",0.42,0.0463
0500000US20027,20027,"clay county, kansas",0.4236,0.0356
0500000US20029,20029,"cloud county, kansas",0.3847,0.0183
0500000US20031,20031,"coffey county, kansas",0.4142,0.0175
0500000US20033,20033,"comanche county, kansas",0.3661,0.0208
0500000US20035,20035,"cowley county, kansas",0.4365,0.0128
0500000US20037,20037,"crawford county, kansas",0.4613,0.0248
0500000US20039,20039,"decatur county, kansas",0.5123,0.0619
0500000US20041,20041,"dickinson county, kansas",0.4085,0.0171
0500000US20043,20043,"doniphan county, kansas",0.3928,0.0145
0500000US20045,20045,"douglas county, kansas",0.4653,0.0135
0500000US20047,20047,"edwards county, kansas",0.4084,0.0298
0500000US20049,20049,"elk county, kansas",0.3782,0.0221
0500000US20051,20051,"ellis county, kansas",0.458,0.0245
0500000US20053,20053,"ellsworth county, kansas",0.4236,0.0302
0500000US20055,20055,"finney county, kansas",0.4164,0.0252
0500000US20057,20057,"ford county, kansas",0.4187,0.0256
0500000US20059,20059,"franklin county, kansas",0.407,0.0263
0500000US20061,20061,"geary county, kansas",0.403,0.0258
0500000US20063,20063,"gove county, kansas",0.4389,0.0451
0500000US20065,20065,"graham county, kansas",0.4645,0.0326
0500000US20067,20067,"grant county, kansas",0.4565,0.0448
0500000US20069,20069,"gray county, kansas",0.3773,0.0238
0500000US20071,20071,"greeley county, kansas",0.3977,0.0373
0500000US20073,20073,"greenwood county, kansas",0.4606,0.0446
0500000US20075,20075,"hamilton county, kansas",0.4757,0.057
0500000US20077,20077,"harper county, kansas",0.4623,0.0349
0500000US20079,20079,"harvey county, kansas",0.4023,0.0164
0500000US20081,20081,"haskell county, kansas",0.3984,0.0288
0500000US20083,20083,"hodgeman county, kansas",0.4339,0.078
0500000US20085,20085,"jackson county, kansas",0.3844,0.0302
0500000US20087,20087,"jefferson county, kansas",0.3645,0.0162
0500000US20089,20089,"jewell county, kansas",0.4085,0.0252
0500000US20091,20091,"johnson county, kansas",0.4461,0.0071
0500000US20093,20093,"kearny county, kansas",0.3864,0.0312
0500000US20095,20095,"kingman county, kansas",0.3939,0.0285
0500000US20097,20097,"kiowa county, kansas",0.4387,0.0344
0500000US20099,20099,"labette county, kansas",0.4069,0.0207
0500000US20101,20101,"lane county, kansas",0.4444,0.0433
0500000US20103,20103,"leavenworth county, kansas",0.3991,0.0099
0500000US20105,20105,"lincoln county, kansas",0.4314,0.0405
0500000US20107,20107,"linn county, kansas",0.4602,0.0489
0500000US20109,20109,"logan county, kansas",0.4445,0.0448
0500000US20111,20111,"lyon county, kansas",0.4361,0.0147
0500000US20113,20113,"mcpherson county, kansas",0.4031,0.018
0500000US20115,20115,"marion county, kansas",0.4074,0.0237
0500000US20117,20117,"marshall county, kansas",0.4475,0.0285
0500000US20119,20119,"meade county, kansas",0.3505,0.0197
0500000US20121,20121,"miami county, kansas",0.4088,0.0198
0500000US20123,20123,"mitchell county, kansas",0.4478,0.032
0500000US20125,20125,"montgomery county, kansas",0.4329,0.0171
0500000US20127,20127,"morris county, kansas",0.3837,0.0228
0500000US20129,20129,"morton county, kansas",0.427,0.0537
0500000US20131,20131,"nemaha county, kansas",0.4313,0.0288
0500000US20133,20133,"neosho county, kansas",0.43,0.0284
0500000US20135,20135,"ness county, kansas",0.4449,0.0269
0500000US20137,20137,"norton county, kansas",0.3935,0.038
0500000US20139,20139,"osage county, kansas",0.3993,0.0167
0500000US20141,20141,"osborne county, kansas",0.4945,0.0469
0500000US20143,20143,"ottawa county, kansas",0.3997,0.0295
0500000US20145,20145,"pawnee county, kansas",0.4107,0.0389
0500000US20147,20147,"phillips county, kansas",0.4124,0.0243
0500000US20149,20149,"pottawatomie county, kansas",0.388,0.0201
0500000US20151,20151,"pratt county, kansas",0.4534,0.0355
0500000US20153,20153,"rawlins county, kansas",0.4269,0.0395
0500000US20155,20155,"reno county, kansas",0.4241,0.0146
0500000US20157,20157,"republic county, kansas",0.4227,0.0216
0500000US20159,20159,"rice county, kansas",0.4356,0.053
0500000US20161,20161,"riley county, kansas",0.4892,0.0211
0500000US20163,20163,"rooks county, kansas",0.4201,0.0248
0500000US20165,20165,"rush county, kansas",0.4099,0.0192
0500000US20167,20167,"russell county, kansas",0.4793,0.0522
0500000US20169,20169,"saline county, kansas",0.446,0.0179
0500000US20171,20171,"scott county, kansas",0.3579,0.0342
0500000US20173,20173,"sedgwick county, kansas",0.4468,0.0058
0500000US20175,20175,"seward county, kansas",0.3957,0.0251
0500000US20177,20177,"shawnee county, kansas",0.4468,0.0111
0500000US20179,20179,"sheridan county, kansas",0.3994,0.0387
0500000US20181,20181,"sherman county, kansas",0.4024,0.0386
0500000US20183,20183,"smith county, kansas",0.4842,0.0432
0500000US20185,20185,"stafford county, kansas",0.4071,0.0259
0500000US20187,20187,"stanton county, kansas",0.4029,0.0399
0500000US20189,20189,"stevens county, kansas",0.4438,0.0552
0500000US20191,20191,"sumner county, kansas",0.407,0.0133
0500000US20193,20193,"thomas county, kansas",0.489,0.0373
0500000US20195,20195,"trego county, kansas",0.3833,0.0439
0500000US20197,20197,"wabaunsee county, kansas",0.3515,0.0191
0500000US20199,20199,"wallace county, kansas",0.4914,0.0701
0500000US20201,20201,"washington county, kansas",0.402,0.0194
0500000US20203,20203,"wichita county, kansas",0.3675,0.0398
0500000US20205,20205,"wilson county, kansas",0.4033,0.0245
0500000US20207,20207,"woodson county, kansas",0.448,0.037
0500000US20209,20209,"wyandotte county, kansas",0.4299,0.0071
0500000US21001,21001,"adair county, kentucky",0.4393,0.0177
0500000US21003,21003,"allen county, kentucky",0.4285,0.0201
0500000US21005,21005,"anderson county, kentucky",0.372,0.0176
0500000US21007,21007,"ballard county, kentucky",0.4473,0.0261
0500000US21009,21009,"barren county, kentucky",0.4423,0.0139
0500000US21011,21011,"bath county, kentucky",0.4921,0.0704
0500000US21013,21013,"bell county, kentucky",0.4729,0.0171
0500000US21015,21015,"boone county, kentucky",0.4001,0.0131
0500000US21017,21017,"bourbon county, kentucky",0.4571,0.0311
0500000US21019,21019,"boyd county, kentucky",0.4949,0.0469
0500000US21021,21021,"boyle county, kentucky",0.4685,0.0251
0500000US21023,21023,"bracken county, kentucky",0.431,0.0202
0500000US21025,21025,"breathitt county, kentucky",0.4604,0.0172
0500000US21027,21027,"breckinridge county, kentucky",0.4026,0.0169
0500000US21029,21029,"bullitt county, kentucky",0.3684,0.0095
0500000US21031,21031,"butler county, kentucky",0.4519,0.0202
0500000US21033,21033,"caldwell county, kentucky",0.4472,0.0357
0500000US21035,21035,"calloway county, kentucky",0.4736,0.024
0500000US21037,21037,"campbell county, kentucky",0.4337,0.0101
0500000US21039,21039,"carlisle county, kentucky",0.4141,0.0267
0500000US21041,21041,"carroll county, kentucky",0.4447,0.0235
0500000US21043,21043,"carter county, kentucky",0.4263,0.0173
0500000US21045,21045,"casey county, kentucky",0.4482,0.0229
0500000US21047,21047,"christian county, kentucky",0.4512,0.0205
0500000US21049,21049,"clark county, kentucky",0.4392,0.0181
0500000US21051,21051,"clay county, kentucky",0.4915,0.0294
0500000US21053,21053,"clinton county, kentucky",0.4806,0.0382
0500000US21055,21055,"crittenden county, kentucky",0.4628,0.0249
0500000US21057,21057,"cumberland county, kentucky",0.4628,0.0466
0500000US21059,21059,"daviess county, kentucky",0.4276,0.0083
0500000US21061,21061,"edmonson county, kentucky",0.4307,0.0274
0500000US21063,21063,"elliott county, kentucky",0.4708,0.0308
0500000US21065,21065,"estill county, kentucky",0.4463,0.0213
0500000US21067,21067,"fayette county, kentucky",0.4929,0.0085
0500000US21069,21069,"fleming county, kentucky",0.5028,0.0469
0500000US21071,21071,"floyd county, kentucky",0.4789,0.0165
0500000US21073,21073,"franklin county, kentucky",0.4323,0.0137
0500000US21075,21075,"fulton county, kentucky",0.465,0.0242
0500000US21077,21077,"gallatin county, kentucky",0.3904,0.0252
0500000US21079,21079,"garrard county, kentucky",0.4207,0.0265
0500000US21081,21081,"grant county, kentucky",0.4023,0.02
0500000US21083,21083,"graves county, kentucky",0.4567,0.0201
0500000US21085,21085,"grayson county, kentucky",0.4806,0.038
0500000US21087,21087,"green county, kentucky",0.4705,0.0355
0500000US21089,21089,"greenup county, kentucky",0.4439,0.0162
0500000US21091,21091,"hancock county, kentucky",0.397,0.0259
0500000US21093,21093,"hardin county, kentucky",0.4256,0.0141
0500000US21095,21095,"harlan county, kentucky",0.4792,0.0182
0500000US21097,21097,"harrison county, kentucky",0.4804,0.0321
0500000US21099,21099,"hart county, kentucky",0.4653,0.0298
0500000US21101,21101,"henderson county, kentucky",0.4563,0.0189
0500000US21103,21103,"henry county, kentucky",0.4188,0.0182
0500000US21105,21105,"hickman county, kentucky",0.3723,0.036
0500000US21107,21107,"hopkins county, kentucky",0.4417,0.0157
0500000US21109,21109,"jackson county, kentucky",0.4663,0.023
0500000US21111,21111,"jefferson county, kentucky",0.4847,0.0071
0500000US21113,21113,"jessamine county, kentucky",0.4869,0.0245
0500000US21115,21115,"johnson county, kentucky",0.4549,0.0261
0500000US21117,21117,"kenton county, kentucky",0.4433,0.0099
0500000US21119,21119,"knott county, kentucky",0.471,0.0273
0500000US21121,21121,"knox county, kentucky",0.4707,0.0201
0500000US21123,21123,"larue county, kentucky",0.4314,0.0248
0500000US21125,21125,"laurel county, kentucky",0.4682,0.0263
0500000US21127,21127,"lawrence county, kentucky",0.471,0.0453
0500000US21129,21129,"lee county, kentucky",0.4913,0.0411
0500000US21131,21131,"leslie county, kentucky",0.484,0.0269
0500000US21133,21133,"letcher county, kentucky",0.4668,0.0177
0500000US21135,21135,"lewis county, kentucky",0.4767,0.0217
0500000US21137,21137,"lincoln county, kentucky",0.4471,0.0217
0500000US21139,21139,"livingston county, kentucky",0.4263,0.0245
0500000US21141,21141,"logan county, kentucky",0.4354,0.0193
0500000US21143,21143,"lyon county, kentucky",0.4239,0.0268
0500000US21145,21145,"mccracken county, kentucky",0.4857,0.0188
0500000US21147,21147,"mccreary county, kentucky",0.4666,0.0252
0500000US21149,21149,"mclean county, kentucky",0.4112,0.0238
0500000US21151,21151,"madison county, kentucky",0.4557,0.0119
0500000US21153,21153,"magoffin county, kentucky",0.4638,0.0233
0500000US21155,21155,"marion county, kentucky",0.4471,0.0273
0500000US21157,21157,"marshall county, kentucky",0.4153,0.0183
0500000US21159,21159,"martin county, kentucky",0.4915,0.0251
0500000US21161,21161,"mason county, kentucky",0.5156,0.0354
0500000US21163,21163,"meade county, kentucky",0.4321,0.0309
0500000US21165,21165,"menifee county, kentucky",0.4365,0.0308
0500000US21167,21167,"mercer county, kentucky",0.4374,0.0152
0500000US21169,21169,"metcalfe county, kentucky",0.4533,0.0349
0500000US21171,21171,"monroe county, kentucky",0.458,0.0232
0500000US21173,21173,"montgomery county, kentucky",0.4852,0.0446
0500000US21175,21175,"morgan county, kentucky",0.468,0.0221
0500000US21177,21177,"muhlenberg county, kentucky",0.4265,0.0155
0500000US21179,21179,"nelson county, kentucky",0.4454,0.0235
0500000US21181,21181,"nicholas county, kentucky",0.4283,0.0309
0500000US21183,21183,"ohio county, kentucky",0.4539,0.0276
0500000US21185,21185,"oldham county, kentucky",0.4226,0.0124
0500000US21187,21187,"owen county, kentucky",0.4447,0.0427
0500000US21189,21189,"owsley county, kentucky",0.5201,0.0309
0500000US21191,21191,"pendleton county, kentucky",0.4446,0.0432
0500000US21193,21193,"perry county, kentucky",0.4841,0.0302
0500000US21195,21195,"pike county, kentucky",0.4821,0.0124
0500000US21197,21197,"powell county, kentucky",0.4951,0.0539
0500000US21199,21199,"pulaski county, kentucky",0.5056,0.0225
0500000US21201,21201,"robertson county, kentucky",0.4562,0.0385
0500000US21203,21203,"rockcastle county, kentucky",0.4641,0.0202
0500000US21205,21205,"rowan county, kentucky",0.4463,0.0259
0500000US21207,21207,"russell county, kentucky",0.4684,0.0245
0500000US21209,21209,"scott county, kentucky",0.4094,0.0283
0500000US21211,21211,"shelby county, kentucky",0.4189,0.0151
0500000US21213,21213,"simpson county, kentucky",0.4048,0.0195
0500000US21215,21215,"spencer county, kentucky",0.3469,0.02
0500000US21217,21217,"taylor county, kentucky",0.4289,0.0171
0500000US21219,21219,"todd county, kentucky",0.4226,0.0232
0500000US21221,21221,"trigg county, kentucky",0.4355,0.0554
0500000US21223,21223,"trimble county, kentucky",0.3879,0.0308
0500000US21225,21225,"union county, kentucky",0.4435,0.0219
0500000US21227,21227,"warren county, kentucky",0.468,0.0184
0500000US21229,21229,"washington county, kentucky",0.414,0.021
0500000US21231,21231,"wayne county, kentucky",0.4571,0.0265
0500000US21233,21233,"webster county, kentucky",0.4366,0.0227
0500000US21235,21235,"whitley county, kentucky",0.454,0.0192
0500000US21237,21237,"wolfe county, kentucky",0.5086,0.0462
0500000US21239,21239,"woodford county, kentucky",0.4518,0.0271
0500000US22001,22001,"acadia parish, louisiana",0.4636,0.0132
0500000US22003,22003,"allen parish, louisiana",0.4599,0.0283
0500000US22005,22005,"ascension parish, louisiana",0.4035,0.0118
0500000US22007,22007,"assumption parish, louisiana",0.4502,0.0281
0500000US22009,22009,"avoyelles parish, louisiana",0.4635,0.0153
0500000US22011,22011,"beauregard parish, louisiana",0.4515,0.0211
0500000US22013,22013,"bienville parish, louisiana",0.498,0.0365
0500000US22015,22015,"bossier parish, louisiana",0.4359,0.0127
0500000US22017,22017,"caddo parish, louisiana",0.5011,0.0092
0500000US22019,22019,"calcasieu parish, louisiana",0.4717,0.0088
0500000US22021,22021,"caldwell parish, louisiana",0.5141,0.0458
0500000US22023,22023,"cameron parish, louisiana",0.4073,0.0337
0500000US22025,22025,"catahoula parish, louisiana",0.5277,0.0607
0500000US22027,22027,"claiborne parish, louisiana",0.4663,0.0182
0500000US22029,22029,"concordia parish, louisiana",0.4886,0.0236
0500000US22031,22031,"de soto parish, louisiana",0.4674,0.0168
0500000US22033,22033,"east baton rouge parish, louisiana",0.4873,0.0074
0500000US22035,22035,"east carroll parish, louisiana",0.4998,0.0353
0500000US22037,22037,"east feliciana parish, louisiana",0.4504,0.0277
0500000US22039,22039,"evangeline parish, louisiana",0.4985,0.0171
0500000US22041,22041,"franklin parish, louisiana",0.4833,0.0173
0500000US22043,22043,"grant parish, louisiana",0.4447,0.0261
0500000US22045,22045,"iberia parish, louisiana",0.4816,0.0275
0500000US22047,22047,"iberville parish, louisiana",0.4881,0.0262
0500000US22049,22049,"jackson parish, louisiana",0.4533,0.0199
0500000US22051,22051,"jefferson parish, louisiana",0.4742,0.007
0500000US22053,22053,"jefferson davis parish, louisiana",0.4834,0.0184
0500000US22055,22055,"lafayette parish, louisiana",0.4868,0.0088
0500000US22057,22057,"lafourche parish, louisiana",0.4559,0.015
0500000US22059,22059,"lasalle parish, louisiana",0.4628,0.0221
0500000US22061,22061,"lincoln parish, louisiana",0.5434,0.0212
0500000US22063,22063,"livingston parish, louisiana",0.4229,0.0151
0500000US22065,22065,"madison parish, louisiana",0.5058,0.0271
0500000US22067,22067,"morehouse parish, louisiana",0.519,0.0558
0500000US22069,22069,"natchitoches parish, louisiana",0.5323,0.0176
0500000US22071,22071,"orleans parish, louisiana",0.5618,0.0069
0500000US22073,22073,"ouachita parish, louisiana",0.4963,0.0103
0500000US22075,22075,"plaquemines parish, louisiana",0.4412,0.0204
0500000US22077,22077,"pointe coupee parish, louisiana",0.4616,0.0295
0500000US22079,22079,"rapides parish, louisiana",0.4756,0.0159
0500000US22081,22081,"red river parish, louisiana",0.5081,0.0366
0500000US22083,22083,"richland parish, louisiana",0.458,0.0236
0500000US22085,22085,"sabine parish, louisiana",0.503,0.0164
0500000US22087,22087,"st. bernard parish, louisiana",0.4302,0.0134
0500000US22089,22089,"st. charles parish, louisiana",0.4195,0.0158
0500000US22091,22091,"st. helena parish, louisiana",0.4897,0.0761
0500000US22093,22093,"st. james parish, louisiana",0.4416,0.0169
0500000US22095,22095,"st. john the baptist parish, louisiana",0.4227,0.0208
0500000US22097,22097,"st. landry parish, louisiana",0.4973,0.0141
0500000US22099,22099,"st. martin parish, louisiana",0.4611,0.0183
0500000US22101,22101,"st. mary parish, louisiana",0.4626,0.0138
0500000US22103,22103,"st. tammany parish, louisiana",0.4543,0.0072
0500000US22105,22105,"tangipahoa parish, louisiana",0.4626,0.0133
0500000US22107,22107,"tensas parish, louisiana",0.4909,0.0384
0500000US22109,22109,"terrebonne parish, louisiana",0.4452,0.0125
0500000US22111,22111,"union parish, louisiana",0.475,0.0168
0500000US22113,22113,"vermilion parish, louisiana",0.462,0.0198
0500000US22115,22115,"vernon parish, louisiana",0.3996,0.0104
0500000US22117,22117,"washington parish, louisiana",0.4882,0.0226
0500000US22119,22119,"webster parish, louisiana",0.4766,0.0228
0500000US22121,22121,"west baton rouge parish, louisiana",0.438,0.0164
0500000US22123,22123,"west carroll parish, louisiana",0.478,0.0307
0500000US22125,22125,"west feliciana parish, louisiana",0.4655,0.0321
0500000US22127,22127,"winn parish, louisiana",0.4912,0.0272
0500000US23001,23001,"androscoggin county, maine",0.4382,0.0143
0500000US23003,23003,"aroostook county, maine",0.4411,0.0129
0500000US23005,23005,"cumberland county, maine",0.4657,0.0091
0500000US23007,23007,"franklin county, maine",0.4317,0.018
0500000US23009,23009,"hancock county, maine",0.4624,0.0148
0500000US23011,23011,"kennebec county, maine",0.4312,0.0092
0500000US23013,23013,"knox county, maine",0.4194,0.0186
0500000US23015,23015,"lincoln county, maine",0.428,0.0152
0500000US23017,23017,"oxford county, maine",0.4227,0.0119
0500000US23019,23019,"penobscot county, maine",0.4421,0.0087
0500000US23021,23021,"piscataquis county, maine",0.4445,0.0304
0500000US23023,23023,"sagadahoc county, maine",0.423,0.0184
0500000US23025,23025,"somerset county, maine",0.4308,0.0134
0500000US23027,23027,"waldo county, maine",0.427,0.0152
0500000US23029,23029,"washington county, maine",0.4322,0.0123
0500000US23031,23031,"york county, maine",0.4251,0.0081
0500000US24001,24001,"allegany county, maryland",0.4603,0.0126
0500000US24003,24003,"anne arundel county, maryland",0.4133,0.0065
0500000US24005,24005,"baltimore county, maryland",0.4404,0.0048
0500000US24009,24009,"calvert county, maryland",0.3745,0.0113
0500000US24011,24011,"caroline county, maryland",0.4202,0.0157
0500000US24013,24013,"carroll county, maryland",0.3944,0.0096
0500000US24015,24015,"cecil county, maryland",0.4022,0.0108
0500000US24017,24017,"charles county, maryland",0.3821,0.0083
0500000US24019,24019,"dorchester county, maryland",0.4649,0.02
0500000US24021,24021,"frederick county, maryland",0.3955,0.0065
0500000US24023,24023,"garrett county, maryland",0.4417,0.0252
0500000US24025,24025,"harford county, maryland",0.3999,0.0067
0500000US24027,24027,"howard county, maryland",0.3967,0.0075
0500000US24029,24029,"kent county, maryland",0.4293,0.0222
0500000US24031,24031,"montgomery county, maryland",0.4558,0.004
0500000US24033,24033,"prince george's county, maryland",0.3952,0.0031
0500000US24035,24035,"queen anne's county, maryland",0.4022,0.0146
0500000US24037,24037,"st. mary's county, maryland",0.3925,0.0133
0500000US24039,24039,"somerset county, maryland",0.4491,0.0229
0500000US24041,24041,"talbot county, maryland",0.4935,0.0166
0500000US24043,24043,"washington county, maryland",0.4317,0.0101
0500000US24045,24045,"wicomico county, maryland",0.4547,0.0164
0500000US24047,24047,"worcester county, maryland",0.4718,0.0319
0500000US24510,24510,"baltimore city, maryland",0.5056,0.0057
0500000US25001,25001,"barnstable county, massachusetts",0.4602,0.0083
0500000US25003,25003,"berkshire county, massachusetts",0.4723,0.0092
0500000US25005,25005,"bristol county, massachusetts",0.4541,0.0053
0500000US25007,25007,"dukes county, massachusetts",0.4654,0.0429
0500000US25009,25009,"essex county, massachusetts",0.4761,0.0044
0500000US25011,25011,"franklin county, massachusetts",0.4257,0.0104
0500000US25013,25013,"hampden county, massachusetts",0.4668,0.006
0500000US25015,25015,"hampshire county, massachusetts",0.4529,0.0113
0500000US25017,25017,"middlesex county, massachusetts",0.4728,0.0031
0500000US25019,25019,"nantucket county, massachusetts",0.4697,0.0592
0500000US25021,25021,"norfolk county, massachusetts",0.4757,0.005
0500000US25023,25023,"plymouth county, massachusetts",0.4409,0.006
0500000US25025,25025,"suffolk county, massachusetts",0.5299,0.0061
0500000US25027,25027,"worcester county, massachusetts",0.4461,0.0036
0500000US26001,26001,"alcona county, michigan",0.4251,0.0192
0500000US26003,26003,"alger county, michigan",0.4151,0.0331
0500000US26005,26005,"allegan county, michigan",0.4188,0.0153
0500000US26007,26007,"alpena county, michigan",0.4292,0.0156
0500000US26009,26009,"antrim county, michigan",0.4387,0.0174
0500000US26011,26011,"arenac county, michigan",0.4269,0.0193
0500000US26013,26013,"baraga county, michigan",0.4278,0.027
0500000US26015,26015,"barry county, michigan",0.3941,0.017
0500000US26017,26017,"bay county, michigan",0.4349,0.0127
0500000US26019,26019,"benzie county, michigan",0.4065,0.0206
0500000US26021,26021,"berrien county, michigan",0.4573,0.0082
0500000US26023,26023,"branch county, michigan",0.4325,0.014
0500000US26025,26025,"calhoun county, michigan",0.4452,0.0104
0500000US26027,26027,"cass county, michigan",0.4211,0.0116
0500000US26029,26029,"charlevoix county, michigan",0.4635,0.021
0500000US26031,26031,"cheboygan county, michigan",0.4437,0.0255
0500000US26033,26033,"chippewa county, michigan",0.4443,0.0172
0500000US26035,26035,"clare county, michigan",0.4334,0.0191
0500000US26037,26037,"clinton county, michigan",0.4158,0.0153
0500000US26039,26039,"crawford county, michigan",0.3998,0.0287
0500000US26041,26041,"delta county, michigan",0.4212,0.0155
0500000US26043,26043,"dickinson county, michigan",0.4404,0.0231
0500000US26045,26045,"eaton county, michigan",0.3983,0.0086
0500000US26047,26047,"emmet county, michigan",0.4865,0.0371
0500000US26049,26049,"genesee county, michigan",0.4533,0.0059
